label,area_pixels,area_scaled,equivalent_diameter,perimeter,circularity,width,height,aspect_ratio,centroid_x,centroid_y,eccentricity,solidity,extent
151,5421.0,5421.0,83.07967002828862,413.01933598375615,0.3993452315470565,69.0,139.0,2.0144927536231885,490.1479431839144,705.844678103671,0.9123395626304345,0.8104350426072656,0.5652173913043478
152,3503.0,3503.0,66.78441528685622,254.71067811865476,0.6785091320371421,42.0,101.0,2.4047619047619047,534.1781330288325,701.1964030830717,0.901138270931353,0.9725152692948362,0.8257897218293258
153,13222.0,13222.0,129.74888539208467,560.7066735052979,0.5284885307362652,125.0,185.0,1.48,1327.9646044471335,691.6152624413855,0.8096637068030612,0.8388529374444867,0.5717621621621621
154,8752.0,8752.0,105.56226833259194,425.2031021678297,0.6083091153427869,95.0,142.0,1.4947368421052631,1397.8663162705668,717.3849405850092,0.8452555980655132,0.9326513213981245,0.6487768717568569
155,6191.0,6191.0,88.78415411240562,365.84776310850236,0.5812592270733935,94.0,122.0,1.297872340425532,578.3224034889356,722.6021644322403,0.7306600321383632,0.8262378219671693,0.5398500174398326
156,15955.0,15955.0,142.52907400333984,631.1513703397204,0.5033146986533243,163.0,149.0,1.0939597315436242,1019.6028831087433,722.4077718583516,0.6799033153274162,0.915008315650628,0.6569358092806852
157,7528.0,7528.0,97.90274405125888,395.58787847867995,0.6045100470602358,112.0,118.0,1.0535714285714286,1154.6313761955366,733.4988044633369,0.5574398121824979,0.9092885614204614,0.5696125907990315
158,8093.0,8093.0,101.51023414189169,494.0731598529186,0.416616897821334,88.0,149.0,1.6931818181818181,2195.6828123069317,742.7155566538984,0.854922833159658,0.8272513543902689,0.6172208663819402
159,11502.0,11502.0,121.01570659853968,514.8010819142764,0.5453864268716055,114.0,146.0,1.280701754385965,2117.4434011476264,741.5602503912363,0.5413496208599511,0.9063829787234042,0.6910598413842827
160,5299.0,5299.0,82.13949322677628,379.7827919510467,0.46167166200038945,105.0,76.0,1.381578947368421,1545.4185695414228,720.4689564068692,0.6084199329888098,0.9190079778009018,0.6640350877192982
161,8977.0,8977.0,106.91057661937643,388.91273426595797,0.7458246998675658,87.0,138.0,1.5862068965517242,36.946752812743675,750.9658014927036,0.7889986662999718,0.9739611587284366,0.7477094785940364
162,11626.0,11626.0,121.66627695089137,633.2935059634514,0.3642756261661037,142.0,136.0,1.0441176470588236,867.106743505935,763.2922759332531,0.7287210000239347,0.8990797308792824,0.6020091135045568
163,5877.0,5877.0,86.5033456255222,319.9482681718907,0.7214496503106433,89.0,106.0,1.1910112359550562,1900.493619193466,771.4837502126935,0.5706766567346713,0.9125776397515528,0.6229595081619673
164,11161.0,11161.0,119.20833258958517,472.2569260369921,0.6288633723151515,132.0,125.0,1.056,1658.316727891766,770.861123555237,0.5913322761236103,0.9226254443250392,0.6764242424242424
165,3359.0,3359.0,65.39733657241258,236.69343417595167,0.7534378714003586,68.0,72.0,1.0588235294117647,438.3373027686811,770.817802917535,0.44425239203247624,0.9403695408734603,0.6860702614379085
166,1707.0,1707.0,46.61995176813166,218.5269119345812,0.4491935668200832,97.0,19.0,5.105263157894737,1537.5823081429407,760.9988283538371,0.9779235334498468,0.9861351819757366,0.9262072707542051
167,4568.0,4568.0,76.26374132148398,290.5512985522207,0.6799708854133535,108.0,62.0,1.7419354838709677,1545.9014886164623,792.600700525394,0.8633144770194641,0.9196698208173948,0.6821983273596177
168,6988.0,6988.0,94.32601941463086,442.9543648263006,0.4475533263306122,80.0,149.0,1.8625,2281.707355466514,788.0276187750429,0.7821212036700702,0.921656554998681,0.586241610738255
169,10172.0,10172.0,113.80418555152563,439.00209204105306,0.6632588228815963,126.0,139.0,1.1031746031746033,347.4809280377507,789.8058395595754,0.38257201938891516,0.9075660242683797,0.5807925088500628
170,10065.0,10065.0,113.20404594253428,438.17366491630696,0.6587658827187676,127.0,123.0,1.032520325203252,1971.8279185295578,798.058519622454,0.7802930422212325,0.9183394160583942,0.6443249471864797
171,7861.0,7861.0,100.04467032862428,377.84776310850236,0.6919169174698608,114.0,102.0,1.1176470588235294,538.0298944154688,804.4603739982191,0.5147304862388276,0.9108922363847045,0.6760405916752666
172,8976.0,8976.0,106.90462175950495,422.9188309203679,0.6306358591368311,132.0,101.0,1.306930693069307,220.2671568627451,791.3491532976827,0.7622115362913502,0.8885369233815086,0.6732673267326733
173,1332.0,1332.0,41.18197510546619,156.01828996322965,0.6876430561651834,37.0,55.0,1.4864864864864864,474.52252252252254,800.7304804804805,0.7453561994529809,0.8868175765645806,0.6545454545454545
174,4231.0,4231.0,73.39670642320726,280.79393923934003,0.6743376842440759,63.0,102.0,1.619047619047619,408.8444812101158,835.9442212242968,0.8240236422903823,0.8799916805324459,0.6584189231248054
175,14363.0,14363.0,135.23142970859675,728.5422433049805,0.3400521673053117,140.0,172.0,1.2285714285714286,982.7661352085219,850.6884355636009,0.7033579425636729,0.8653973609688498,0.5964700996677741
176,7435.0,7435.0,97.29612538588542,424.51681066681454,0.5184430433328936,123.0,95.0,1.2947368421052632,1089.876260928043,841.9125756556825,0.8161073709002236,0.8278588130497717,0.636285836542576
177,21081.0,21081.0,163.83272824000085,722.1635636485403,0.5079604826231735,171.0,197.0,1.152046783625731,1223.824581376595,844.94355106494,0.6154117089672063,0.9264744660279511,0.6257903642354617
178,7282.0,7282.0,96.28982482464829,352.0904037956216,0.7381628110961375,106.0,104.0,1.0192307692307692,473.07731392474597,863.416918429003,0.49803254008795483,0.9468209595631257,0.6605587808417998
179,3550.0,3550.0,67.23094811029982,269.9066376115481,0.6123660246747168,99.0,66.0,1.5,205.42535211267605,852.2512676056338,0.8777828535899116,0.8656425262131188,0.5433119069482706
180,4567.0,4567.0,76.25539325716895,317.7056274847714,0.5685793211191233,109.0,86.0,1.2674418604651163,2047.5226625793737,854.2704182176484,0.7263320695908765,0.8103264726756565,0.4871986345210156
181,21773.0,21773.0,166.49998380636168,672.3645737753168,0.6052272741143608,184.0,179.0,1.0279329608938548,1414.8680475818674,872.8117852385983,0.354016035696299,0.9168737103634144,0.6610699538498906
182,64.0,64.0,9.0270333367641,62.0,0.20922157110275416,51.0,14.0,3.642857142857143,2020.078125,867.421875,0.9858861122097501,0.1671018276762402,0.0896358543417367
183,60.0,60.0,8.740387444736633,58.0,0.2241326506722801,49.0,12.0,4.083333333333333,2019.4,868.1,0.9893654201041636,0.18808777429467086,0.10204081632653061
184,56.0,56.0,8.444016491289505,54.0,0.24132947681896902,47.0,10.0,4.7,2018.6964285714287,868.8035714285714,0.99256318175429,0.21621621621621623,0.11914893617021277
185,4844.0,4844.0,78.53389303158941,281.56349186104046,0.767823346894832,92.0,76.0,1.2105263157894737,2010.7078860445913,901.0759702725021,0.583273249351158,0.9420458965383119,0.6927917620137299
186,4061.0,4061.0,71.90706356937054,270.73506473629425,0.696231771579082,69.0,100.0,1.4492753623188406,1587.6079783304606,864.3614873183944,0.8141064117243515,0.9006431581281881,0.5885507246376812
187,5765.0,5765.0,85.67511876500792,320.1076477383248,0.7069961934833463,79.0,96.0,1.2151898734177216,33.00572419774501,875.1014744145707,0.568996797625531,0.9543121999668929,0.7601529535864979
188,8914.0,8914.0,106.53477038868222,393.00209204105306,0.7252584029597211,115.0,110.0,1.0454545454545454,858.7146062373794,881.9902400717972,0.5731926086552378,0.9408908591935824,0.7046640316205534
189,4849.0,4849.0,78.57441410803395,304.492424049175,0.6572174181026551,91.0,83.0,1.0963855421686748,1535.2897504640132,885.3487316972572,0.5331348050994595,0.886958112310225,0.6419965576592083
190,8252.0,8252.0,102.50254983733119,394.4751801064719,0.6663919114868099,138.0,81.0,1.7037037037037037,2162.155113911779,862.0522297624818,0.8167117147799731,0.9335897725987102,0.7382358203614242
191,13610.0,13610.0,131.6388628173518,541.1858582251267,0.583949257082204,178.0,130.0,1.3692307692307693,1773.6096987509184,859.2296105804555,0.8285062219156931,0.8766505636070854,0.5881590319792567
192,4711.0,4711.0,77.44825043374028,290.5756851698602,0.7011394880636236,84.0,96.0,1.1428571428571428,1626.937380598599,899.1373381447676,0.7745289105937816,0.9149349388230724,0.5842013888888888
193,13705.0,13705.0,132.09749414956897,521.8549057834388,0.6323963620671013,144.0,150.0,1.0416666666666667,149.50711419190077,901.7280554542137,0.655659323052151,0.91196433324461,0.6344907407407407
194,3807.0,3807.0,69.62200045105544,327.0538238691624,0.44725404640709077,146.0,30.0,4.866666666666666,1761.4420803782507,915.318098240084,0.9788954570941346,0.9716692189892803,0.8691780821917808
195,9124.0,9124.0,107.78236222204274,387.9726547895302,0.7617157006199237,127.0,115.0,1.1043478260869566,317.26523454625163,912.0507452871548,0.47742162402344057,0.9625487920666737,0.6247175624786032
196,25881.0,25881.0,181.52882045915118,808.5727265770299,0.49745378549196895,227.0,194.0,1.1701030927835052,669.5980062594181,910.8896487770952,0.663091738154398,0.9299342459846933,0.5876969889640765
197,10487.0,10487.0,115.55285849185061,459.3868683519033,0.6244590711224747,145.0,119.0,1.218487394957983,2127.3863831410317,931.2484027843998,0.6898900754798386,0.8739166666666667,0.6077658649666763
198,5275.0,5275.0,81.95327082232889,299.01933598375615,0.741367907931929,82.0,99.0,1.2073170731707317,1887.3503317535544,932.0902369668246,0.7134624952900077,0.9264137688795223,0.6497905888149791
